TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
PERITHEMIS TENERA,Species,,FALSE,,,,,5,4,4_middle,PR,NE; OK; MN; Tward; NRSA,SP,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PERITHEMIS,PERITHEMIS TENERA,3,3,2,2,3,4,2,4,2.833333333,4
PERLESTA,Genus,,FALSE,,yes,yes,,4,4,4_middle,PR,IA; NE; MODNR; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PERLESTA,PERLESTA,2,2,2,1,3,3,1,3,2.166666667,2
PERLIDAE,Family,,FALSE,yes,yes,yes,yes,4,4,4_better,PR,IA; NE; MODNR; OK; MN; NRSA,CN,OK; MN,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,,,1,2,1,1,2,3,1,3,1.666666667,
PERLINELLA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; OK; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PERLINELLA,PERLINELLA,0,2,1,1,2,2,0,2,1.333333333,2
PERLINELLA DRYMO,Species,,FALSE,yes,yes,yes,,2,3,,PR,IA; MODNR; Tward; NRSA,CN,IA; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PERLINELLA,PERLINELLA DRYMO,0,2,1,1,2,2,0,2,1.333333333,2
PERLODIDAE,Family,,FALSE,yes,yes,yes,,2,3,,PR,IA; MODNR; OK; MN; NRSA,CN,IA; NE; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,,,1,2,1,1,3,2,1,3,1.666666667,
PETROPHILA,Genus,,FALSE,yes,yes,,,2,3,,SC,IA; NE; MODNR; OK; MN; NRSA; Tward,CB,OK; MN; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,LEPIDOPTERA,CRAMBIDAE,PETROPHILA,PETROPHILA,1,2,1,2,2,3,1,3,1.833333333,99
PHAENOPSECTRA,Genus,,FALSE,,yes,,,5,4,4_middle,"CG,SC",NE; MODNR; OK; NRSA; MN,CN,OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4,2,1,2,3,4,1,4,2.666666667,6
PHAENOPSECTRA/TRIBELOS,Genus,Slash,FALSE,,yes,,,5,4,4_middle,"CG,SC",NRSA,"CN,BU",NRSA,multi,"Tward, based on Phaenopsectra",,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA/TRIBELOS,,,,,,,,,,,
PHILOPOTAMIDAE,Family,,FALSE,yes,yes,yes,,2,3,,CF,IA; MODNR; OK; MN,CN,IA; OK; MN,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,,,1,2,1,1,2,4,1,4,1.833333333,
PHYSELLA,Genus,,FALSE,,yes,,,8,5,,SC,NE; MODNR; OK; MN; NRSA,CB,OK; MN; NRSA,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,PHYSELLA,PHYSELLA,,,,,,,,,,9
PHYSELLA GYRINA,Species,,FALSE,,yes,,,8,5,,SC,OK; MN; NRSA,CB,MN; NRSA,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,PHYSELLA,PHYSELLA GYRINA,,,,,,,,,,9
PHYSIDAE,Family,,FALSE,,yes,,,8,5,,SC,IA; NE; OK; MN; NRSA,CB,OK; MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,,,,,,,,,,,,
PILARIA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; MODNR; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,PILARIA,PILARIA,3,2,2,2,3,2,2,3,2.333333333,4
PISCICOLIDAE,Family,,FALSE,,yes,,,5,NA,NA,PR,NE; OK; MN,CB,MN,NA,,,FALSE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,PISCICOLIDAE,,,,,,,,,,,,
PISIDIIDAE,Family,,FALSE,,,,,5,4,4_middle,CF,IA; NE; MODNR; OK; MN; ;,BU,NE; MN,NA,,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,,,,,,,,,,
PISIDIUM,Genus,,FALSE,,,,,5,4,4_middle,CF,IA; NE; OK; MN; NRSA,BU,NE; OK; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,,,,,,,,,,5
PISIDIUM COMPRESSUM,Species,,FALSE,,,,,5,4,4_middle,CF,NE; NRSA,BU,NE; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM COMPRESSUM,,,,,,,,,,5
PLACOBDELLA,Genus,,FALSE,,,,,7,4,4_worse,PR,IA; NE; MN; NRSA,SP,OK; NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,PLACOBDELLA,PLACOBDELLA,,,,,,,,,,9
PLACOBDELLA PARASITICA,Species,,FALSE,,,,,7,4,4_worse,PR,IA; NE; MN; NRSA,SP,NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,PLACOBDELLA,PLACOBDELLA PARASITICA,,,,,,,,,,9
PLANARIIDAE,Family,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR,SP,NE; OK,NA,,,FALSE,PLATYHELMINTHES,TURBELLARIA,TRICLADIDA,PLANARIIDAE,,,,,,,,,,,,
PLANORBELLA,Genus,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; MODNR; OK; MN; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PLANORBELLA,PLANORBELLA,,,,,,,,,,6
PLANORBELLA TRIVOLVIS,Species,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; OK; MN; NRSA,CB,MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PLANORBELLA,PLANORBELLA TRIVOLVIS,,,,,,,,,,6
PLANORBIDAE,Family,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA,CB,OK; MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,,,,,,,,,,,,
PLANORBULA,Genus,,FALSE,,,,,,,,,,,,,,,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PLANORBULA,PLANORBULA,,,,,,,,,,
PLATHEMIS,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward;,SP,NE; MODNR; MN; Tward,NA,,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PLATHEMIS,PLATHEMIS,3,3,4,3,3,3,3,4,3.166666667,4
PLATHEMIS LYDIA,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; MN; Tward,SP,MN; Tward,NA,,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PLATHEMIS,PLATHEMIS LYDIA,4,3,5,3,3,3,3,5,3.5,4
PLATHEMIS SUBORNATA,Species,,FALSE,,,,,5,4,4_middle,PR,OK; Tward,SP,Tward,NA,,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PLATHEMIS,PLATHEMIS SUBORNATA,2,3,2,3,3,3,2,3,2.666666667,4
PLATYVELIA,Genus,,FALSE,,,,,5,4,4_middle,PR,MODNR; Tward,SK,MODNR; Tward,NA,,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,PLATYVELIA,PLATYVELIA,,,,,,,,,,99
PLAUDITUS,Genus,,FALSE,,,yes,,5,4,4_middle,CG,IA; MODNR; OK; MN; Tward,SW,MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PLAUDITUS,PLAUDITUS,,,,,,,,,,4
PLECOPTERA,Order,,FALSE,,yes,yes,,NA,NA,NA,PR,MN,CN,IA; OK; MN,NA,,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,,,,,,,,,,,,,
PLEIDAE,Family,,FALSE,,,,,6,4,4_worse,PR,NE; MN; NRSA,SW,NE; OK; MN,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,PLEIDAE,,,3,3,2,3,3,3,2,3,2.833333333,
PLEUROCERA,Genus,,FALSE,yes,yes,,,4,4,4_better,SC,IA; OK; MN; NRSA,CB,MN; NRSA,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,PLEUROCERIDAE,PLEUROCERA,,,,,,,,,,,
PLEUROCERA ACUTA,Species,,FALSE,yes,yes,,,4,4,4_better,SC,IA; OK; MN; NRSA,CB,MN; NRSA,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,PLEUROCERIDAE,PLEUROCERA,PLEUROCERA ACUTA,,,,,,,,,,4
POLYCENTROPODIDAE,Family,,FALSE,,yes,yes,,5,4,4_middle,CF,MODNR; OK; MN,CN,IA; NE; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,,,2,3,2,2,2,2,2,3,2.166666667,
POLYCENTROPUS,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,POLYCENTROPUS,POLYCENTROPUS,2,3,4,2,1,1,1,4,2.166666667,4
POLYMITARCYIDAE,Family,,FALSE,,,yes,,5,4,4_middle,CG,IA; NE; MODNR; OK; MN; ;,BU,OK; MN,uni,NRSA,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,POLYMITARCYIDAE,,,2,0,2,0,3,3,0,3,1.666666667,
POLYPEDILUM,Genus,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NE; MODNR; MN; NRSA; Tward,"CB,CN",OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,3,3,3,3,3,3,3,3,3,6
POLYPEDILUM (ASHEUM) BECKAE,Species,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (ASHEUM) BECKAE,,,,,,,,,,6
POLYPEDILUM (CEROBREGMA) ONTARIO,Species,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (CEROBREGMA) ONTARIO,,,,,,,,,,6
POLYPEDILUM (POLYPEDILUM),Subgenus,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM),,,,,,,,,,6
POLYPEDILUM (POLYPEDILUM) FALLAX GR.,Species,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) FALLAX GR.,3,3,3,3,3,3,3,3,3,6
POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,Species,,FALSE,,yes,,,6,4,4_worse,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,3,3,3,3,3,3,3,3,3,3
POLYPEDILUM (POLYPEDILUM) TRIGONUS,Species,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) TRIGONUS,,,,,,,,,,6
POLYPEDILUM (TRIPODURA),Subgenus,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (TRIPODURA),,,,,,,,,,6
POLYPEDILUM (TRIPODURA) HALTERALE GR.,Species,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (TRIPODURA) HALTERALE GR.,3,3,2,3,3,3,2,3,2.833333333,6
POLYPEDILUM (TRIPODURA) SCALAENUM GR.,Species,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,3,3,2,3,3,3,2,3,2.833333333,6
POLYPEDILUM (URESIPEDILUM),Subgenus,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (URESIPEDILUM),,,,,,,,,,6
POLYPEDILUM (URESIPEDILUM) CONVICTUM,Species,,FALSE,,yes,,,5,4,4_middle,"SH,CG",NRSA based on Polypedilum,"CB,CN",Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM (URESIPEDILUM) CONVICTUM,3,3,3,3,3,3,3,3,3,6
POTAMYIA,Genus,,FALSE,,yes,yes,,6,4,4_worse,CF,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,POTAMYIA,,2,3,2,2,2,3,2,3,2.333333333,
POTAMYIA FLAVA,Species,,FALSE,,yes,yes,,6,4,4_worse,CF,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,POTAMYIA,POTAMYIA FLAVA,2,3,2,2,2,3,2,3,2.333333333,4
PRIONOCYPHON,Genus,,FALSE,,yes,,,NA,NA,NA,"SC,CF",Tward; NRSA,CB,OK; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,PRIONOCYPHON,PRIONOCYPHON,4,4,4,3,4,3,3,4,3.666666667,99
PRISTINA,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; OK; MN; NRSA,BU,OK; MN; NRSA,multi,NRSA,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,PRISTINA,PRISTINA,,,,,,,,,,10
PROBEZZIA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; OK; MN; Tward,"BU,SP",IA; MN; Tward; NE,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,PROBEZZIA,PROBEZZIA,3,3,3,3,3,4,3,4,3.166666667,10
PROBYTHINELLA,Genus,,FALSE,,,,,NA,NA,NA,SC,OK,NA,,NA,,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,PROBYTHINELLA,,,,,,,,,,,
PROBYTHINELLA EMARGINATA,Species,,FALSE,,,,,NA,NA,NA,SC,OK,NA,,NA,,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,PROBYTHINELLA,PROBYTHINELLA EMARGINATA,,,,,,,,,,4
PROCAMBARUS,Genus,,FALSE,,,,,NA,NA,NA,CG,NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,PROCAMBARUS,,,,,,,,,,,
PROCAMBARUS GRACILIS,Species,,FALSE,,,,,NA,NA,NA,CG,MODNR; NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,PROCAMBARUS,PROCAMBARUS GRACILIS,,,,,,,,,,5
PROCAMBARUS SIMULANS,Species,,FALSE,,,,,NA,NA,NA,CG,NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,PROCAMBARUS,PROCAMBARUS SIMULANS,,,,,,,,,,5
PROCLADIUS,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PROCLADIUS,PROCLADIUS,3,3,3,3,4,4,3,4,3.333333333,6
PROCLOEON,Genus,,FALSE,,,yes,,5,4,4_middle,CG,IA; MODNR; OK; MN; Tward; NRSA,SW,IA; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PROCLOEON,PROCLOEON,,,,,,,,,,4
PROGOMPHUS,Genus,,FALSE,yes,,,,5,4,4_better,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,IA; NE; MODNR; ; MN; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,PROGOMPHUS,,2,2,1,3,3,3,1,3,2.333333333,
PROGOMPHUS OBSCURUS,Species,,FALSE,yes,,,,5,4,4_better,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,IA; NE; MODNR; ; MN; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,PROGOMPHUS,PROGOMPHUS OBSCURUS,2,2,1,3,3,3,1,3,2.333333333,4
PROMENETUS,Genus,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; MODNR; OK; MN; ; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PROMENETUS,PROMENETUS,,,,,,,,,,6
PSECTROCLADIUS,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSECTROCLADIUS,PSECTROCLADIUS,2,2,5,2,3,3,2,5,2.833333333,6
PSECTROTANYPUS,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSECTROTANYPUS,PSECTROTANYPUS,3,3,3,3,3,3,3,3,3,6
PSEPHENIDAE,Family,,FALSE,,yes,,yes,NA,NA,NA,SC,IA; NE; MODNR; OK; MN; NRSA,CN,IA; NE; OK; MN,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,,,2,3,3,2,1,3,1,3,2.333333333,
PSEPHENUS,Genus,,FALSE,,yes,,yes,NA,NA,NA,SC,NE; OK; MN; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,PSEPHENUS,PSEPHENUS,2,3,5,2,1,3,1,5,2.666666667,99
PSEPHENUS HERRICKI,Species,,FALSE,,yes,,yes,NA,NA,NA,SC,MODNR; OK; MN; NRSA; Tward,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,PSEPHENUS,PSEPHENUS HERRICKI,2,3,5,2,1,3,1,5,2.666666667,99
PSEUDIRON,Genus,,FALSE,,,yes,,NA,NA,NA,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,PSEUDIRONIDAE,PSEUDIRON,,3,2,2,2,3,3,2,3,2.5,
PSEUDIRON CENTRALIS,Species,,FALSE,,,yes,,NA,NA,NA,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,PSEUDIRONIDAE,PSEUDIRON,PSEUDIRON CENTRALIS,3,2,2,2,3,3,2,3,2.5,4
PSEUDOCHIRONOMUS,Genus,,FALSE,,,,,5,4,4_middle,CG,MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSEUDOCHIRONOMUS,PSEUDOCHIRONOMUS,3,2,1,2,3,3,1,3,2.333333333,6
PSEUDOCLOEON,Genus,,FALSE,,,yes,,6,4,4_worse,"SC,SH,CG",NRSA,SW,NRSA,"multi,uni",NRSA,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PSEUDOCLOEON,PSEUDOCLOEON,2,1,2,1,2,2,1,2,1.666666667,4
PSEUDOCLOEON EPHIPPIATUM,Species,,FALSE,,,yes,,6,4,4_worse,"SC,SH,CG",NRSA,SW,NRSA,"multi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PSEUDOCLOEON,PSEUDOCLOEON EPHIPPIATUM,,,,,,,,,,4
PSEUDOLIMNOPHILA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,PSEUDOLIMNOPHILA,PSEUDOLIMNOPHILA,1,2,2,2,3,2,1,3,2,4
PSEUDOSUCCINEA,Genus,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; OK; MN; NRSA,CB,MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,PSEUDOSUCCINEA,,,,,,,,,,,
PSEUDOSUCCINEA COLUMELLA,Species,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; OK; MN; NRSA,CB,MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,PSEUDOSUCCINEA,PSEUDOSUCCINEA COLUMELLA,,,,,,,,,,7
PSYCHODIDAE,Family,,FALSE,,,,,6,4,4_worse,CG,IA; NE; MODNR; OK; MN; ;,BU,NE; MODNR; OK; MN,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,,,,,,,,,,,,
PTERONARCYS,Genus,,FALSE,yes,yes,yes,yes,4,4,4_better,SH,IA; NE; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PTERONARCYIDAE,PTERONARCYS,PTERONARCYS,1,3,3,2,3,3,1,3,2.5,2
PTERONARCYS PICTETII,Species,,FALSE,yes,yes,yes,yes,4,4,4_better,SH,NRSA,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PTERONARCYIDAE,PTERONARCYS,PTERONARCYS PICTETII,1,3,3,2,3,3,1,3,2.5,2
PTILIIDAE,Family,,FALSE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,PTILIIDAE,,,,,,,,,,,,
PTILOSTOMIS,Genus,,FALSE,,yes,yes,,5,4,4_middle,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,PHRYGANEIDAE,PTILOSTOMIS,PTILOSTOMIS,,,,,,,,,,4
PYCNOPSYCHE,Genus,,FALSE,,,yes,,5,4,4_middle,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,PYCNOPSYCHE,PYCNOPSYCHE,2,2,1,2,3,3,1,3,2.166666667,4
RAMPHOCORIXA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,RAMPHOCORIXA,RAMPHOCORIXA,4,4,3,3,4,3,3,4,3.5,99
RAMPHOCORIXA ACUMINATA,Species,,FALSE,,,,,NA,NA,NA,PR,MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,RAMPHOCORIXA,RAMPHOCORIXA ACUMINATA,4,4,3,3,4,3,3,4,3.5,99
RANATRA,Genus,,FALSE,,yes,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; MODNR; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,RANATRA,RANATRA,3,4,3,3,3,4,3,4,3.333333333,99
